id,name,short_name,level,nature,province,city,address,phone,postal_code,website_url,introduction,registration_entry_url,outpatient_hours,visit_notes,supports_appointment,latitude,longitude,featured_tech,expert_team_url,branch_campus_info,emergency_info,internet_hospital_info,confidence_score,review_flags,adapter_id,last_crawled_at,created_at,updated_at
1,北京协和医院,,,,北京市,北京市,（东单院区）北京市东城区帅府园一号，100730；,010-69151188,100730,https://www.pumch.cn/,"确定
预约挂号
门诊出诊
特色科室
远程医疗
报告查询
Menu
临研所
百年协和
en
员工版
学术版
患者版
概况
+
医院简介
领导团队
组织架构
今昔协和
协和院史馆
所获荣誉
医疗机构营业许可
新闻
+
医院公告
重大新闻
医院动态
医学前沿
媒体聚焦
人文关怀
视频新闻
医疗
+
协和医师
科室导航
质控中心
医疗成果
教育
+
教育动态
临床医学博士后项目
本科教育
研究生教育
住院医师
专科医师
继续教育
学系及教研室简介
进修医师
国际合作
医学教育研究与论文
科研
+
科研动态
科研平台
科研成果展示
护理
+
护理概况
护理新闻
教学科研
专科护理
协和护理之音
所获荣誉
党建
+
新思想 引领新发展
基层党建
廉政建设
职工之家
医学新青年
患者心声
党史学习教育
招聘
百年院庆
协和医学杂志
院史馆
病历展
抗疫展
张孝骞展
曾宪九展
协和医学杂志
协和展览
院史馆
病历展
抗疫展
张孝骞展
曾宪九展
开始搜索
重大新闻
医院动态
医学前沿
人文关怀
媒体聚焦
查看更多
查看更多
查看更多
查看更多
查看更多
从全球首报到精准诊疗 | 北京协和医院对木村病的...
十载耕耘 再赴新程 | 北京协和医院帕金森和运动...
16
2026.03
从全球首报到精准诊疗 | 北京协和医院对木村病的世纪探索
近日，在北京协和医院疑难罕见病会诊中心，14岁的小周（化名）迎来了新的希望。罹患木村病八年的他，眼睑浮肿、颌下腺肿大和颈部淋巴结病变反复发作...
12
2026.03
十载耕耘 再赴新程 | 北京协和医院帕金森和运动障碍MDT团队点亮患者生命之光
“以前最多坐三分钟，就头晕、眼前发黑，现在能坐着吃完一顿饭了。”一个看似简单任务的完成，却关乎帕金森患者的生活质量，这也正是北京协和医院帕金...
11
2026.03
别让“小鼓包”拖成“大麻烦” | 北京协和医院举行“中国疝气宣传日”义诊
为普及疝气防治知识，提升公众健康素养，2026年3月7日，北京协和医院基本外科举办“中国疝气宣传日”健康咨询活动，以专业力量为群众健康保驾护...
沉痛悼念著名神经外科专家、北京协和医院外科学系原...
进修招生启事 | 北京协和医院放射科开启2026...
16
2026.03
沉痛悼念著名神经外科专家、北京协和医院外科学系原主任、神经外科原主任任祖渊教授
任祖渊，男，浙江省东阳市人，1934年9月11日出生。1959年7月毕业于上海第二医学院（现上海交通大学医学院）医疗系，同年分配至北京协和医...
11
2026.03
进修招生启事 | 北京协和医院放射科开启2026年专项与医联体进修招生通道
这里是中国放射医学的发源地 


	这里拥有 


	国内外先进的影像设备 


	年诊疗疑难病例量全国领先 


...
11
2026.03
指尖螺钿 心上春风 | 记内科“三八妇女节”的一场温暖相聚
三月，北京的早春乍暖还寒。北京协和医院老楼内科学系的会议室里多了些不一样的温暖和热闹。内科党总支、内科学系、内科分工会联合社工部为女职工们精...
从全球首报到精准诊疗 | 北京协和医院对木村病的...
上新了协和 | 北京协和医院数字化3D打印医学中...
16
2026.03
从全球首报到精准诊疗 | 北京协和医院对木村病的世纪探索
近日，在北京协和医院疑难罕见病会诊中心，14岁的小周（化名）迎来了新的希望。罹患木村病八年的他，眼睑浮肿、颌下腺肿大和颈部淋巴结病变反复发作...
10
2026.03
上新了协和 | 北京协和医院数字化3D打印医学中心成立，精准医疗再添利器
近日，北京协和医院数字化3D打印医学中心正式启用。该中心配备国际一流的3D打印设备和专业软件，为医生提供从“数字设计”到“实物打印”的医教研...
04
2026.03
北京协和医院举办“罕见病日淀粉样变讲座”，聚焦多学科诊疗
2026年2月28日，由北京协和医院心内科发起的中国心肌病诊疗协作网（CCN）举办“罕见病日淀粉样变讲座”。活动聚焦转甲状腺素蛋白淀粉样变（...
从全球首报到精准诊疗 | 北京协和医院对木村病的...
十载耕耘 再赴新程 | 北京协和医院帕金森和运动...
16
2026.03
从全球首报到精准诊疗 | 北京协和医院对木村病的世纪探索
近日，在北京协和医院疑难罕见病会诊中心，14岁的小周（化名）迎来了新的希望。罹患木村病八年的他，眼睑浮肿、颌下腺肿大和颈部淋巴结病变反复发作...
12
2026.03
十载耕耘 再赴新程 | 北京协和医院帕金森和运动障碍MDT团队点亮患者生命之光
“以前最多坐三分钟，就头晕、眼前发黑，现在能坐着吃完一顿饭了。”一个看似简单任务的完成，却关乎帕金森患者的生活质量，这也正是北京协和医院帕金...
11
2026.03
指尖螺钿 心上春风 | 记内科“三八妇女节”的一场温暖相聚
三月，北京的早春乍暖还寒。北京协和医院老楼内科学系的会议室里多了些不一样的温暖和热闹。内科党总支、内科学系、内科分工会联合社工部为女职工们精...
共护罕见生命 | 总台新闻联播展现北京协和医院罕...
让关爱不止罕见 | 中央广播电视总台报道北京协和...
02
2026.03
共护罕见生命 | 总台新闻联播展现北京协和医院罕见病工作进展
2026年2月28日是第19个国际罕见病日，当天中央广播电视总台新闻联播报道了我国罕见病诊疗工作最新进展，集中展现国家罕见病诊疗体系建设与临...
02
2026.03
让关爱不止罕见 | 中央广播电视总台报道北京协和医院罕见病工作进展
今天是第19个国际罕见病日，中央广播电视总台CCTV13新闻直播间多角度关注我国罕见病诊疗进展，其中大篇幅报道我院工作进展。全球已确认的罕见...
02
2026.03
为生命“破冰”！ | 新华社聚焦我院罕见病工作成效
2026年2月28日是第19个国际罕见病日，今年的主题是“不止罕见”，不仅唤起我们对疾病本身的关注，更提醒我们看见疾病背后——那一个个鲜活的...
医院公告
查看更多
北京协和医院基建处2026年3月第3次比价公告
中国医学科学院北京协和医院国家医学中心（雄安院区） 一期建设项目工程类招标代理遴选结果公告
北京协和医院基建处2026年3月第2次比价公告
北京协和医院综合遴选市场调研公告（2026-信息LX-1）
北京协和医院设备综合遴选市场调研公告（2026-设备-LX-001）
医疗
协和医师
科室导航
质控中心
医疗成果
一线快递
十载耕耘 再赴新程 | 北京协和医院帕金森和运动障碍MDT团队点亮患者生命之光
2026.03.16
从全球首报到精准诊疗 | 北京协和医院对木村病的世纪探索
2026.03.16
教育
本科教育
研究生教育
住院医师
专科医师
教育动态
北京协和医院举办“罕见病日淀粉样变讲座”，聚焦多学科诊疗
2026.03.04
不止罕见 公平包容 | 北京协和医院举办第二届青年医师罕见病病例汇报比赛
2026.03.04
科研
科研平台
重大科研成果
科技支持
科研动态
北京协和医院2024年科研博士后 合作导师风采及招收需求
2024.07.04
科技成果转化公示〔2026〕9号---关于“非天然氨基酸修饰的蛋白质及相关生物材料、制备方法和应用”的科研成果转让
2026.03.20
科技成果转化公示〔2026〕8号---关于“一种放射性药品移动注射台”的科研成果转让
2026.03.04
护理
护理概况
护理新闻
教学科研
协和护理之音
护理新闻
参访罕见病医学科感悟 | 香港护理同仁：温情相聚传经验，同心致远护罕见
2026.02.12
北京协和医院召开2025年度护理工作总结表彰大会
2026.02.10
党群工作
思政教育
基层党建
职工之家
医学新青年
廉政建设
推荐
学习时间
推荐
典型报道
推荐
工作动态
为高质量发展凝魂聚力 | 北京协和医院干部职工深入学习贯彻习近平总书记重要讲话精神
3月6日下午，中共中央总书记、国家主席、中央军委主席习近平看望参加全国政协十四届四次会议的农工党、九三学社、医...
2026.03.10
青春力量 | 北京协和医院2025年度优秀住院医师风采
在北京协和医院，青年医师培养始终与“立德树人”的根本任务紧密相连。通过持续选树优秀典型、发挥青年楷模的引领作用...
2026.02.24
十载耕耘 再赴新程 | 北京协和医院帕金森和运动障碍MDT团队点亮患者生命之光
“以前最多坐三分钟，就头晕、眼前发黑，现在能坐着吃完一顿饭了。”一个看似简单任务的完成，却关乎帕金森患者的生活...
2026.03.12
查看更多
推荐
为高质量发展凝魂聚力 | 北京协和医院干部职工深入学习贯彻习近平总书记重要讲话精神
3月6日下午，中共中央总书记、国家主席、中央军委主席习近平看望参加全国政协十四届四次会议的农工党、九...
2026.03.10
推荐
学习时间 | 习近平总书记：坚定不移走中国特色卫生与健康发展道路 推动“十五五”时期健康中国建设取得决定性进展
3月6日，中共中央总书记、国家主席、中央军委主席习近平看望参加全国政协十四届四次会议的农工党、九三学...
2026.03.10
推荐
点亮希望 “罕”动未来 | 北京协和医院举办第十九届国际罕见病日全国义诊活动
2026年2月4日上午，在第十九个国际罕见病日即将到来之际，北京协和医院在东单院区门诊楼一层大厅举办...
2026.02.09
中国共产党北京协和医院第十次党员代表大会胜利召开
2026年1月30日，中国共产党北京协",https://www.pumch.cn/register.html,,"就医指南
+
门诊出诊表
规章制度
就医须知
医保指南
位置及服务时间
院内导航
社区转诊
价格公示
查询服务
感谢信
意见反馈
医疗服务
患者问答
报告查询
医院公告
新闻中心
+
重大新闻
医院动态
医学前沿
媒体聚焦
人文关怀
视频新闻
健康科普
百年院庆
西单院区
+
首页
关于西院
综合门诊
特色专科
国际医疗
健康科普
澳门医学中心
协和医学杂志
院史展
病历展
抗疫展
张孝骞展
曾宪九展
协和医学杂志
协和展览
院史展
病历展
抗疫展
张孝骞展
曾宪九展
您现在的位置：
首页
>
预约挂号
预约挂号
APP预约
国际医疗部预约
银行卡预约
北京协和医院挂号攻略：网络挂号更快捷！
APP使用教程
协和APP 35项功能介绍
预约挂号等功能介绍
语音助手功能升级
超声改约功能介绍
APP采血预约使用指南
门诊报到、候诊查询、候诊提醒功能介绍
自助缴费功能介绍
取报告单、处方查询、手术查询功能介绍
体检预约、体检报告功能介绍
病历建档功能介绍
院内导航功能介绍
出诊信息查询
选好了，去查询
北京协和医院挂号攻略：网络挂号更快捷！
您的浏览器不支持 video 标签。
了解这些有可能对您的就诊有所帮助
门诊出诊表
就医须知",1,,,,,,,,0.9,[],generic,2026-03-22T04:57:15.593631Z,2026-03-22 04:57:15,2026-03-22 04:57:15
